"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Small Worlds.nlogo"
"vary-rewiring-probability"
"05/21/2024 17:14:12:169 +0900"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-17","17","-17","17"
"[run number]","rewiring-probability","[step]","average-path-length","clustering-coefficient"
"483","0.4821","1","3.550707070707071","0.08447619047619045"
"485","0.4841","1","3.6294949494949496","0.15822222222222218"
"484","0.4831","1","3.5575757575757576","0.08080952380952383"
"486","0.4851","1","3.5105050505050506","0.07200000000000001"
"487","0.4861","1","3.691313131313131","0.1166190476190476"
"488","0.4871","1","3.5375757575757576","0.08857142857142858"
"489","0.4881","1","3.5606060606060606","0.11785714285714284"
"491","0.4901","1","3.537979797979798","0.06433333333333334"
"490","0.4891","1","3.5866666666666664","0.10202020202020201"
"492","0.4911","1","3.6795959595959595","0.13080952380952382"
"493","0.4921","1","3.5484848484848484","0.08547619047619047"
"494","0.4931","1","3.662020202020202","0.12166666666666665"
"495","0.4941","1","3.630909090909091","0.13097643097643094"
"497","0.4961","1","3.5094949494949494","0.06961904761904764"
"498","0.4971","1","3.6347474747474746","0.13057142857142856"
"499","0.4981","1","3.602626262626263","0.10176190476190478"
"496","0.4951","1","3.5365656565656565","0.1397857142857143"
"500","0.4991","1","3.5898989898989897","0.10780952380952376"
"501","0.5001","1","3.5234343434343436","0.06042857142857144"
"502","0.5011","1","3.711919191919192","0.13809523809523805"
"503","0.5021","1","3.512121212121212","0.05148308481641814"
"504","0.5031","1","3.5595959595959594","0.11857142857142856"
"505","0.5041","1","3.543030303030303","0.06981721981721983"
"508","0.5071","1","3.5935353535353536","0.06942857142857144"
"507","0.5061","1","3.5543434343434344","0.09714285714285711"
"506","0.5051","1","3.5317171717171716","0.11614285714285709"
"509","0.5081","1","3.63010101010101","0.10204761904761904"
"510","0.5091","1","3.573737373737374","0.1005"
"511","0.5101","1","3.4515151515151516","0.062222222222222234"
"512","0.5111","1","3.5234343434343436","0.05728571428571429"
"513","0.5121","1","3.607878787878788","0.08964285714285712"
"514","0.5131","1","3.633737373737374","0.10500485908649171"
"517","0.5161","1","3.5034343434343436","0.058380952380952394"
"515","0.5141","1","3.5076767676767675","0.054160654160654166"
"516","0.5151","1","3.5997979797979798","0.10266666666666664"
"518","0.5171","1","3.5636363636363635","0.06361904761904762"
"519","0.5181","1","3.5395959595959594","0.05757575757575757"
"520","0.5191","1","3.5054545454545454","0.07958152958152954"
"521","0.5201","1","3.540808080808081","0.06857142857142855"
"523","0.5221","1","3.6505050505050507","0.1451904761904761"
"522","0.5211","1","3.530707070707071","0.07739297739297737"
"524","0.5231","1","3.609292929292929","0.07584126984126983"
"525","0.5241","1","3.633939393939394","0.0983333333333333"
"526","0.5251","1","3.5543434343434344","0.05797619047619049"
"527","0.5261","1","3.5179797979797978","0.07461904761904761"
"528","0.5271","1","3.512121212121212","0.12122943722943719"
"530","0.5291","1","3.5668686868686867","0.11592111592111587"
"529","0.5281","1","3.598989898989899","0.10266666666666667"
"531","0.5301","1","3.512121212121212","0.06880952380952379"
"533","0.5321","1","3.4975757575757576","0.0742063492063492"
"532","0.5311","1","3.52989898989899","0.07166907166907167"
"534","0.5331","1","3.5521212121212122","0.09495238095238094"
"536","0.5351","1","3.466262626262626","0.055523809523809524"
"537","0.5361","1","3.5698989898989897","0.08835714285714284"
"539","0.5381","1","3.564848484848485","0.06957671957671957"
"538","0.5371","1","3.5143434343434343","0.06307142857142856"
"535","0.5341","1","3.4876767676767675","0.05707142857142857"
"540","0.5391","1","3.56","0.09591149591149589"
"541","0.5401","1","3.448080808080808","0.04404761904761905"
"543","0.5421","1","3.597777777777778","0.09542857142857143"
"542","0.5411","1","3.541010101010101","0.07661904761904763"
"544","0.5431","1","3.5428282828282827","0.10454761904761903"
"545","0.5441","1","3.6117171717171717","0.09228571428571428"
"548","0.5471","1","3.5234343434343436","0.0555952380952381"
"546","0.5451","1","3.508888888888889","0.06040476190476192"
"547","0.5461","1","3.5725252525252524","0.07575757575757575"
"549","0.5481","1","3.577777777777778","0.04147619047619048"
"551","0.5501","1","3.573131313131313","0.09369047619047616"
"550","0.5491","1","3.5197979797979797","0.07833333333333332"
"552","0.5511","1","3.483030303030303","0.03095238095238095"
"555","0.5541","1","3.526666666666667","0.08909523809523807"
"554","0.5531","1","3.5127272727272727","0.06733333333333333"
"556","0.5551","1","3.5353535353535355","0.04500000000000001"
"557","0.5561","1","3.4555555555555557","0.06376190476190476"
"553","0.5521","1","3.557979797979798","0.043166666666666666"
"559","0.5581","1","3.557979797979798","0.08411904761904761"
"560","0.5591","1","3.5832323232323233","0.08035714285714286"
"558","0.5571","1","3.5593939393939396","0.10221428571428567"
"561","0.5601","1","3.526262626262626","0.03288888888888889"
"562","0.5611","1","3.544040404040404","0.0832857142857143"
"563","0.5621","1","3.547878787878788","0.060476190476190475"
"564","0.5631","1","3.6036363636363635","0.11099999999999996"
"565","0.5641","1","3.518989898989899","0.06166666666666667"
"567","0.5661","1","3.561818181818182","0.07852380952380952"
"566","0.5651","1","3.5290909090909093","0.06057142857142857"
"569","0.5681","1","3.5109090909090908","0.057666666666666665"
"568","0.5671","1","3.5068686868686867","0.08633333333333333"
"570","0.5691","1","3.551919191919192","0.10254930254930253"
"572","0.5711","1","3.4773737373737372","0.05471331389698735"
"571","0.5701","1","3.5165656565656565","0.06519047619047619"
"573","0.5721","1","3.523030303030303","0.062476190476190456"
"574","0.5731","1","3.4638383838383837","0.047357142857142855"
"575","0.5741","1","3.4844444444444442","0.06557142857142857"
"578","0.5771","1","3.507070707070707","0.05095238095238095"
"577","0.5761","1","3.519191919191919","0.06645021645021645"
"576","0.5751","1","3.5468686868686867","0.08907142857142857"
"579","0.5781","1","3.552929292929293","0.06928571428571428"
"580","0.5791","1","3.514747474747475","0.08354761904761904"
"581","0.5801","1","3.4549494949494948","0.05785714285714285"
"583","0.5821","1","3.542222222222222","0.06647619047619048"
"582","0.5811","1","3.4674747474747476","0.06102380952380953"
"585","0.5841","1","3.5171717171717174","0.09894444444444446"
"584","0.5831","1","3.597979797979798","0.1002380952380952"
"587","0.5861","1","3.488888888888889","0.06133333333333333"
"586","0.5851","1","3.5284848484848483","0.06399999999999997"
"589","0.5881","1","3.5595959595959594","0.0887142857142857"
"588","0.5871","1","3.518181818181818","0.06297619047619046"
"590","0.5891","1","3.6086868686868687","0.10509523809523807"
"591","0.5901","1","3.4557575757575756","0.02928571428571429"
"592","0.5911","1","3.493939393939394","0.026420634920634928"
"593","0.5921","1","3.545252525252525","0.08518518518518516"
"594","0.5931","1","3.4997979797979797","0.06604761904761902"
"595","0.5941","1","3.4894949494949494","0.07600000000000001"
"597","0.5961","1","3.5272727272727273","0.07746031746031745"
"596","0.5951","1","3.4961616161616162","0.05562770562770563"
"598","0.5971","1","3.5561616161616163","0.05795238095238095"
"599","0.5981","1","3.4535353535353535","0.018166666666666668"
"600","0.5991","1","3.5345454545454547","0.051761904761904766"
"601","0.6001","1","3.437373737373737","0.03380158730158731"
"603","0.6021","1","3.4913131313131314","0.046"
"604","0.6031","1","3.4408080808080808","0.03735714285714286"
"602","0.6011","1","3.5313131313131314","0.06354761904761905"
"606","0.6051","1","3.575151515151515","0.04428571428571429"
"607","0.6061","1","3.5242424242424244","0.05875396825396826"
"605","0.6041","1","3.4608080808080808","0.07230952380952382"
"608","0.6071","1","3.436161616161616","0.06269039602372935"
"609","0.6081","1","3.5224242424242425","0.09433333333333332"
"611","0.6101","1","3.6276767676767676","0.0836190476190476"
"610","0.6091","1","3.45010101010101","0.04024370691037357"
"612","0.6111","1","3.521818181818182","0.05949999999999999"
"613","0.6121","1","3.429090909090909","0.043476190476190474"
"615","0.6141","1","3.4931313131313133","0.03795238095238095"
"616","0.6151","1","3.5064646464646465","0.10986507936507933"
"618","0.6171","1","3.5545454545454547","0.08014285714285714"
"614","0.6131","1","3.484848484848485","0.06452621452621453"
"617","0.6161","1","3.48","0.07255555555555555"
"619","0.6181","1","3.4545454545454546","0.049373015873015874"
"620","0.6191","1","3.467878787878788","0.03447619047619048"
"621","0.6201","1","3.5416161616161617","0.04842857142857143"
"624","0.6231","1","3.548080808080808","0.08419047619047618"
"623","0.6221","1","3.5555555555555554","0.09290476190476189"
"622","0.6211","1","3.507878787878788","0.07161904761904761"
"625","0.6241","1","3.485050505050505","0.028785714285714283"
"626","0.6251","1","3.4925252525252524","0.045"
"627","0.6261","1","3.4812121212121214","0.06411736411736413"
"628","0.6271","1","3.4676767676767675","0.029063492063492066"
"630","0.6291","1","3.4909090909090907","0.056333333333333326"
"629","0.6281","1","3.495959595959596","0.0786984126984127"
"631","0.6301","1","3.5167676767676768","0.03776190476190476"
"632","0.6311","1","3.4775757575757575","0.04978134110787173"
"633","0.6321","1","3.518989898989899","0.05428090428090428"
"634","0.6331","1","3.510707070707071","0.03235714285714286"
"635","0.6341","1","3.4624242424242424","0.033428571428571426"
"636","0.6351","1","3.4565656565656564","0.019333333333333334"
"637","0.6361","1","3.495959595959596","0.049714285714285704"
"639","0.6381","1","3.4886868686868686","0.02795238095238095"
"638","0.6371","1","3.5393939393939395","0.04688095238095238"
"640","0.6391","1","3.4890909090909092","0.03380952380952381"
"641","0.6401","1","3.4804040404040406","0.03000000000000001"
"642","0.6411","1","3.5256565656565657","0.11247619047619041"
"643","0.6421","1","3.501818181818182","0.07904761904761903"
"644","0.6431","1","3.4836363636363634","0.02347619047619048"
"645","0.6441","1","3.481818181818182","0.06919047619047619"
"646","0.6451","1","3.4242424242424243","0.03911904761904762"
"647","0.6461","1","3.5547474747474745","0.07161904761904761"
"648","0.6471","1","3.4955555555555557","0.0667063492063492"
"650","0.6491","1","3.4571717171717173","0.045619047619047635"
"649","0.6481","1","3.6264646464646466","0.06089466089466088"
"651","0.6501","1","3.4682828282828284","0.047210197210197216"
"652","0.6511","1","3.4652525252525255","0.07057142857142856"
"653","0.6521","1","3.466060606060606","0.04823809523809523"
"655","0.6541","1","3.5317171717171716","0.05676190476190476"
"654","0.6531","1","3.4686868686868686","0.05499206349206348"
"656","0.6551","1","3.4884848484848483","0.02736892736892737"
"657","0.6561","1","3.4864646464646465","0.04133333333333335"
"658","0.6571","1","3.4656565656565657","0.09240476190476189"
"660","0.6591","1","3.5246464646464646","0.060761904761904774"
"661","0.6601","1","3.5036363636363634","0.05202020202020202"
"662","0.6611","1","3.4983838383838384","0.03266666666666668"
"663","0.6621","1","3.5482828282828285","0.07946825396825395"
"664","0.6631","1","3.472929292929293","0.023142857142857146"
"659","0.6581","1","3.4985858585858587","0.06783333333333333"
"665","0.6641","1","3.4828282828282826","0.048690476190476215"
"666","0.6651","1","3.465050505050505","0.037742504409171075"
"667","0.6661","1","3.52040404040404","0.06297619047619048"
"668","0.6671","1","3.542222222222222","0.07433862433862433"
"669","0.6681","1","3.474949494949495","0.053119047619047614"
"670","0.6691","1","3.489292929292929","0.038857142857142854"
"672","0.6711","1","3.428888888888889","0.02878571428571429"
"673","0.6721","1","3.417777777777778","0.034119047619047625"
"671","0.6701","1","3.4012121212121214","0.06675396825396826"
"674","0.6731","1","3.477777777777778","0.04404761904761905"
"675","0.6741","1","3.4943434343434343","0.0543015873015873"
"676","0.6751","1","3.525050505050505","0.07826190476190474"
"679","0.6781","1","3.5084848484848483","0.040238095238095246"
"678","0.6771","1","3.4214141414141412","0.05314285714285715"
"677","0.6761","1","3.474141414141414","0.05864285714285713"
"680","0.6791","1","3.462828282828283","0.04333333333333334"
"681","0.6801","1","3.541010101010101","0.03779862113195447"
"682","0.6811","1","3.493333333333333","0.035119047619047626"
"683","0.6821","1","3.4654545454545453","0.04833333333333333"
"686","0.6851","1","3.4682828282828284","0.03647619047619048"
"685","0.6841","1","3.4454545454545453","0.03244348244348245"
"684","0.6831","1","3.5917171717171716","0.04829244829244829"
"687","0.6861","1","3.4583838383838383","0.06252380952380951"
"688","0.6871","1","3.5076767676767675","0.08532948532948532"
"689","0.6881","1","3.4515151515151516","0.046079846079846096"
"690","0.6891","1","3.5082828282828284","0.04716209716209716"
"691","0.6901","1","3.4638383838383837","0.0325"
"692","0.6911","1","3.403636363636364","0.04728571428571429"
"693","0.6921","1","3.4903030303030302","0.0439047619047619"
"694","0.6931","1","3.4460606060606063","0.05485810485810486"
"695","0.6941","1","3.464848484848485","0.04938095238095237"
"696","0.6951","1","3.5068686868686867","0.03590476190476191"
"697","0.6961","1","3.50989898989899","0.04487734487734488"
"698","0.6971","1","3.5032323232323233","0.03397619047619048"
"700","0.6991","1","3.498181818181818","0.06875396825396826"
"699","0.6981","1","3.4535353535353535","0.03645181978515311"
"701","0.7001","1","3.4694949494949494","0.06961111111111111"
"702","0.7011","1","3.4113131313131313","0.047928571428571425"
"704","0.7031","1","3.4472727272727273","0.026070226070226066"
"703","0.7021","1","3.458989898989899","0.013333333333333334"
"705","0.7041","1","3.48989898989899","0.0478095238095238"
"706","0.7051","1","3.5072727272727273","0.06755651755651755"
"707","0.7061","1","3.518181818181818","0.057833333333333334"
"708","0.7071","1","3.52","0.09676190476190472"
"709","0.7081","1","3.4349494949494948","0.03525733525733526"
"710","0.7091","1","3.4783838383838384","0.029341029341029345"
"711","0.7101","1","3.5238383838383838","0.03028571428571429"
"712","0.7111","1","3.4646464646464645","0.028666666666666667"
"713","0.7121","1","3.516969696969697","0.06752380952380951"
"714","0.7131","1","3.501010101010101","0.08439153439153439"
"716","0.7151","1","3.458989898989899","0.029476190476190482"
"715","0.7141","1","3.4404040404040406","0.052904761904761885"
"717","0.7161","1","3.3975757575757575","0.024095238095238093"
"718","0.7171","1","3.461818181818182","0.031476190476190484"
"719","0.7181","1","3.5157575757575756","0.03976190476190477"
"720","0.7191","1","3.478989898989899","0.055555555555555546"
"722","0.7211","1","3.4682828282828284","0.027714285714285712"
"724","0.7231","1","3.452929292929293","0.02188552188552189"
"723","0.7221","1","3.5256565656565657","0.04347619047619048"
"725","0.7241","1","3.474949494949495","0.062023809523809516"
"721","0.7201","1","3.545252525252525","0.047142857142857146"
"726","0.7251","1","3.412929292929293","0.036666666666666674"
"727","0.7261","1","3.4872727272727273","0.06876190476190476"
"728","0.7271","1","3.442020202020202","0.04641654641654641"
"729","0.7281","1","3.49010101010101","0.031809523809523815"
"730","0.7291","1","3.4834343434343435","0.055857142857142855"
"731","0.7301","1","3.5036363636363634","0.055699855699855694"
"732","0.7311","1","3.4923232323232325","0.021095238095238097"
"733","0.7321","1","3.532121212121212","0.04718253968253967"
"734","0.7331","1","3.422828282828283","0.03992857142857143"
"735","0.7341","1","3.4523232323232325","0.049"
"736","0.7351","1","3.386262626262626","0.03833333333333334"
"737","0.7361","1","3.417777777777778","0.06758730158730158"
"739","0.7381","1","3.439191919191919","0.05090476190476191"
"738","0.7371","1","3.493939393939394","0.05497835497835499"
"741","0.7401","1","3.4327272727272726","0.02841911175244509"
"740","0.7391","1","3.4549494949494948","0.048087301587301574"
"742","0.7411","1","3.472121212121212","0.0598095238095238"
"743","0.7421","1","3.4915151515151517","0.05808730158730158"
"744","0.7431","1","3.4925252525252524","0.03028571428571429"
"745","0.7441","1","3.483030303030303","0.04171428571428571"
"746","0.7451","1","3.436969696969697","0.047333333333333324"
"748","0.7471","1","3.45030303030303","0.037142857142857144"
"747","0.7461","1","3.458787878787879","0.0316017316017316"
"750","0.7491","1","3.4743434343434343","0.038642857142857145"
"749","0.7481","1","3.4444444444444446","0.025976190476190476"
"751","0.7501","1","3.4672727272727273","0.041428571428571426"
"752","0.7511","1","3.481010101010101","0.04571428571428572"
"753","0.7521","1","3.4208080808080807","0.04338095238095239"
"754","0.7531","1","3.4715151515151517","0.02931746031746032"
"755","0.7541","1","3.473737373737374","0.029809523809523814"
"756","0.7551","1","3.4383838383838383","0.03057142857142857"
"757","0.7561","1","3.406262626262626","0.017476190476190475"
"758","0.7571","1","3.4804040404040406","0.03152958152958153"
"759","0.7581","1","3.450707070707071","0.027561327561327557"
"760","0.7591","1","3.47010101010101","0.03742857142857143"
"761","0.7601","1","3.4812121212121214","0.07761904761904762"
"762","0.7611","1","3.482222222222222","0.04641269841269842"
"763","0.7621","1","3.483030303030303","0.02380952380952381"
"764","0.7631","1","3.4424242424242424","0.036339586339586345"
"766","0.7651","1","3.4357575757575756","0.018476190476190483"
"765","0.7641","1","3.4078787878787877","0.0030303030303030303"
"768","0.7671","1","3.4145454545454546","0.0286984126984127"
"767","0.7661","1","3.4826262626262627","0.055380952380952364"
"769","0.7681","1","3.496969696969697","0.04064285714285714"
"771","0.7701","1","3.416161616161616","0.029637646304312974"
"772","0.7711","1","3.4244444444444446","0.027333333333333334"
"770","0.7691","1","3.4644444444444447","0.039333333333333345"
"773","0.7721","1","3.4735353535353535","0.06954761904761902"
"774","0.7731","1","3.4571717171717173","0.05442857142857142"
"775","0.7741","1","3.4931313131313133","0.03006253006253007"
"776","0.7751","1","3.45030303030303","0.021720116618075807"
"778","0.7771","1","3.505050505050505","0.009094590217039195"
"777","0.7761","1","3.4634343434343435","0.02383333333333333"
"779","0.7781","1","3.49010101010101","0.02680952380952381"
"780","0.7791","1","3.4913131313131314","0.04809523809523809"
"781","0.7801","1","3.457777777777778","0.0540952380952381"
"782","0.7811","1","3.4905050505050506","0.04600793650793651"
"784","0.7831","1","3.4935353535353535","0.012619047619047618"
"783","0.7821","1","3.493333333333333","0.05408730158730157"
"785","0.7841","1","3.442222222222222","0.022476190476190473"
"787","0.7861","1","3.4973737373737372","0.030303030303030307"
"788","0.7871","1","3.4284848484848487","0.026690476190476188"
"789","0.7881","1","3.417373737373737","0.03447619047619049"
"790","0.7891","1","3.4549494949494948","0.026642857142857145"
"791","0.7901","1","3.444848484848485","0.024087301587301588"
"792","0.7911","1","3.442828282828283","0.023713323713323717"
"786","0.7851","1","3.431111111111111","0.03197619047619047"
"793","0.7921","1","3.437979797979798","0.022526855860189193"
"794","0.7931","1","3.4745454545454546","0.051857142857142866"
"796","0.7951","1","3.4143434343434342","0.016642616642616643"
"797","0.7961","1","3.481818181818182","0.03337341670675004"
"795","0.7941","1","3.4915151515151517","0.06736507936507934"
"799","0.7981","1","3.4482828282828284","0.04195238095238094"
"798","0.7971","1","3.4325252525252523","0.04768318101651435"
"800","0.7991","1","3.4602020202020203","0.021928571428571436"
"801","0.8001","1","3.418787878787879","0.025084175084175084"
"802","0.8011","1","3.3915151515151516","0.027994227994228"
"803","0.8021","1","3.5135353535353535","0.052023809523809535"
"805","0.8041","1","3.4054545454545453","0.012"
"804","0.8031","1","3.451919191919192","0.050515873015873014"
"806","0.8051","1","3.475959595959596","0.014142857142857145"
"808","0.8071","1","3.470707070707071","0.06226551226551226"
"807","0.8061","1","3.456969696969697","0.04273689273689274"
"809","0.8081","1","3.486262626262626","0.0467063492063492"
"811","0.8101","1","3.468888888888889","0.039201539201539196"
"810","0.8091","1","3.469292929292929","0.03223809523809525"
"812","0.8111","1","3.4282828282828284","0.009499999999999998"
"813","0.8121","1","3.442020202020202","0.021309523809523813"
"814","0.8131","1","3.407676767676768","0.04080158730158731"
"815","0.8141","1","3.4713131313131314","0.03542857142857143"
"816","0.8151","1","3.4197979797979796","0.01616666666666667"
"818","0.8171","1","3.5161616161616163","0.03405483405483407"
"819","0.8181","1","3.485252525252525","0.06030142696809362"
"817","0.8161","1","3.455959595959596","0.05187074829931972"
"820","0.8191","1","3.4402020202020203","0.04747619047619048"
"822","0.8211","1","3.467070707070707","0.03314093314093314"
"823","0.8221","1","3.510707070707071","0.022222222222222223"
"821","0.8201","1","3.4555555555555557","0.03211904761904762"
"824","0.8231","1","3.394949494949495","0.034295334295334295"
"825","0.8241","1","3.4715151515151517","0.04547619047619048"
"826","0.8251","1","3.4757575757575756","0.030872214205547536"
"829","0.8281","1","3.4385858585858586","0.037999037999038"
"827","0.8261","1","3.459191919191919","0.03136507936507937"
"828","0.8271","1","3.4525252525252523","0.049460317460317454"
"830","0.8291","1","3.448888888888889","0.0161984126984127"
"832","0.8311","1","3.4537373737373738","0.06039682539682539"
"831","0.8301","1","3.4408080808080808","0.04683333333333335"
"833","0.8321","1","3.4694949494949494","0.02890476190476191"
"834","0.8331","1","3.397373737373737","0.015857142857142858"
"835","0.8341","1","3.4864646464646465","0.046137026239067055"
"836","0.8351","1","3.4583838383838383","0.033619047619047625"
"837","0.8361","1","3.4549494949494948","0.04320634920634922"
"839","0.8381","1","3.501818181818182","0.03847202180535514"
"838","0.8371","1","3.536363636363636","0.02068302068302068"
"840","0.8391","1","3.422222222222222","0.03987493987493988"
"842","0.8411","1","3.464848484848485","0.03639455782312925"
"841","0.8401","1","3.464040404040404","0.017989417989417993"
"843","0.8421","1","3.4094949494949494","0.05414285714285714"
"845","0.8441","1","3.4844444444444442","0.04427609427609428"
"844","0.8431","1","3.45959595959596","0.040928571428571446"
"846","0.8451","1","3.402828282828283","0.015698412698412698"
"847","0.8461","1","3.514949494949495","0.051261904761904765"
"848","0.8471","1","3.445858585858586","0.031809523809523815"
"849","0.8481","1","3.4383838383838383","0.04042809042809043"
"852","0.8511","1","3.4886868686868686","0.061087061087061086"
"850","0.8491","1","3.4917171717171716","0.03447619047619048"
"851","0.8501","1","3.4838383838383837","0.04220779220779222"
"853","0.8521","1","3.4773737373737372","0.029437229437229435"
"854","0.8531","1","3.46989898989899","0.03833333333333334"
"855","0.8541","1","3.514747474747475","0.05150793650793651"
"856","0.8551","1","3.4543434343434343","0.02935714285714286"
"857","0.8561","1","3.533939393939394","0.05550000000000001"
"858","0.8571","1","3.4652525252525255","0.02918253968253969"
"859","0.8581","1","3.416161616161616","0.03284920634920635"
"861","0.8601","1","3.39030303030303","0.04174282507615842"
"860","0.8591","1","3.441818181818182","0.030904761904761907"
"863","0.8621","1","3.4674747474747476","0.024130190796857465"
"862","0.8611","1","3.443636363636364","0.03495238095238095"
"864","0.8631","1","3.507878787878788","0.03552380952380953"
"867","0.8661","1","3.547070707070707","0.04128571428571428"
"868","0.8671","1","3.4545454545454546","0.024274490941157613"
"865","0.8641","1","3.4082828282828284","0.023"
"869","0.8681","1","3.4371717171717173","0.04100000000000001"
"866","0.8651","1","3.4957575757575756","0.05442857142857143"
"870","0.8691","1","3.4927272727272727","0.04388095238095238"
"871","0.8701","1","3.507878787878788","0.014285714285714284"
"873","0.8721","1","3.5068686868686867","0.044588744588744594"
"874","0.8731","1","3.4682828282828284","0.01786916786916787"
"875","0.8741","1","3.407070707070707","0.020317460317460317"
"876","0.8751","1","3.4597979797979797","0.033140933140933145"
"872","0.8711","1","3.4456565656565656","0.04783333333333333"
"877","0.8761","1","3.3854545454545453","0.02617316017316017"
"878","0.8771","1","3.458787878787879","0.04340227673561007"
"880","0.8791","1","3.425858585858586","0.023713323713323714"
"881","0.8801","1","3.4638383838383837","0.03417508417508418"
"879","0.8781","1","3.4266666666666667","0.043571428571428567"
"882","0.8811","1","3.4913131313131314","0.06564285714285713"
"883","0.8821","1","3.4644444444444447","0.037682539682539685"
"886","0.8851","1","3.4527272727272726","0.038215488215488216"
"884","0.8831","1","3.436161616161616","0.023328523328523334"
"885","0.8841","1","3.452929292929293","0.02204761904761905"
"887","0.8861","1","3.4735353535353535","0.050666666666666665"
"888","0.8871","1","3.459191919191919","0.05698412698412698"
"889","0.8881","1","3.495959595959596","0.04948693282026615"
"890","0.8891","1","3.4983838383838384","0.05406445406445407"
"891","0.8901","1","3.4909090909090907","0.03164983164983165"
"893","0.8921","1","3.390909090909091","0.007666666666666666"
"894","0.8931","1","3.4656565656565657","0.03152380952380952"
"895","0.8941","1","3.390707070707071","0.004"
"892","0.8911","1","3.499191919191919","0.037974987974987974"
"896","0.8951","1","3.4385858585858586","0.01633333333333333"
"898","0.8971","1","3.4731313131313133","0.03230719897386564"
"897","0.8961","1","3.462828282828283","0.018222222222222226"
"900","0.8991","1","3.4086868686868685","0.04892063492063493"
"899","0.8981","1","3.419191919191919","0.00885040885040885"
"901","0.9001","1","3.4254545454545453","0.04454064454064453"
"902","0.9011","1","3.4844444444444442","0.03983333333333333"
"903","0.9021","1","3.454747474747475","0.036676286676286675"
"905","0.9041","1","3.4802020202020203","0.06707142857142856"
"907","0.9061","1","3.4565656565656564","0.029674603174603173"
"904","0.9031","1","3.4515151515151516","0.03128571428571429"
"908","0.9071","1","3.4975757575757576","0.06245238095238093"
"910","0.9091","1","3.4478787878787878","0.05269047619047619"
"909","0.9081","1","3.458181818181818","0.037420634920634924"
"911","0.9101","1","3.458989898989899","0.04489682539682541"
"906","0.9051","1","3.4826262626262627","0.03001443001443002"
"912","0.9111","1","3.433939393939394","0.01904761904761905"
"913","0.9121","1","3.4652525252525255","0.055166666666666656"
"914","0.9131","1","3.4775757575757575","0.03916666666666667"
"915","0.9141","1","3.462828282828283","0.03650793650793652"
"916","0.9151","1","3.4474747474747476","0.04654761904761905"
"918","0.9171","1","3.4234343434343435","0.04438095238095239"
"917","0.9161","1","3.408888888888889","0.014109347442680775"
"919","0.9181","1","3.4153535353535354","0.039185505852172516"
"921","0.9201","1","3.4709090909090907","0.02733333333333334"
"922","0.9211","1","3.422828282828283","0.045619047619047615"
"924","0.9231","1","3.458787878787879","0.036571428571428574"
"920","0.9191","1","3.4175757575757575","0.03197619047619048"
"923","0.9221","1","3.4713131313131314","0.03369047619047619"
"925","0.9241","1","3.5072727272727273","0.030110630110630116"
"926","0.9251","1","3.4163636363636365","0.025111111111111115"
"927","0.9261","1","3.4444444444444446","0.02938888888888889"
"928","0.9271","1","3.4494949494949494","0.026563492063492063"
"930","0.9291","1","3.474949494949495","0.035882635882635884"
"931","0.9301","1","3.3804040404040405","0.014277777777777778"
"932","0.9311","1","3.4446464646464645","0.03266666666666666"
"929","0.9281","1","3.463636363636364","0.01936026936026936"
"933","0.9321","1","3.4202020202020202","0.06261111111111112"
"936","0.9351","1","3.4674747474747476","0.06783333333333333"
"934","0.9331","1","3.414747474747475","0.017952380952380952"
"935","0.9341","1","3.467878787878788","0.05923809523809525"
"937","0.9361","1","3.439191919191919","0.017051467051467054"
"938","0.9371","1","3.485858585858586","0.04593554593554593"
"939","0.9381","1","3.4872727272727273","0.048706349206349205"
"940","0.9391","1","3.4771717171717174","0.05135714285714286"
"943","0.9421","1","3.36989898989899","0.02656349206349207"
"941","0.9401","1","3.4917171717171716","0.050619047619047626"
"942","0.9411","1","3.478787878787879","0.05117845117845118"
"945","0.9441","1","3.3913131313131313","0.020314253647586985"
"944","0.9431","1","3.4365656565656564","0.038263588263588263"
"946","0.9451","1","3.4343434343434343","0.06002886002886002"
"947","0.9461","1","3.4517171717171715","0.03305555555555557"
"948","0.9471","1","3.4527272727272726","0.027657527657527662"
"949","0.9481","1","3.47010101010101","0.04185714285714286"
"950","0.9491","1","3.4456565656565656","0.04007142857142858"
"951","0.9501","1","3.4183838383838383","0.03742985409652077"
"952","0.9511","1","3.464040404040404","0.04188095238095238"
"953","0.9521","1","3.4563636363636365","0.01678571428571429"
"954","0.9531","1","3.459191919191919","0.04797619047619046"
"955","0.9541","1","3.4131313131313132","0.030285714285714284"
"956","0.9551","1","3.409090909090909","0.02547619047619048"
"957","0.9561","1","3.469292929292929","0.04997619047619048"
"958","0.9571","1","3.461818181818182","0.03714285714285715"
"959","0.9581","1","3.4105050505050505","0.04729838063171397"
"960","0.9591","1","3.463636363636364","0.033095238095238094"
"961","0.9601","1","3.415151515151515","0.025901875901875898"
"963","0.9621","1","3.418181818181818","0.01833333333333334"
"964","0.9631","1","3.4874747474747476","0.03282828282828284"
"962","0.9611","1","3.4323232323232324","0.026896825396825395"
"965","0.9641","1","3.4357575757575756","0.03156164822831489"
"966","0.9651","1","3.4571717171717173","0.02154882154882155"
"968","0.9671","1","3.415959595959596","0.04659523809523809"
"969","0.9681","1","3.498181818181818","0.05059523809523808"
